id;d1;d2;cluster
monkeyc3l1s1207;8,25882;13,54416;5
monkeyc3l1s1208;2,93957;13,67842;2
monkeyc3l1s1209;4,01765;13,36563;2
monkeyc3l1s1210;8,47777;13,81194;5
monkeyc3l1s1211;7,16819;13,98575;2
monkeyc3l1s1212;7,29781;13,37198;5
monkeyc3l1s1213;8,22937;13,92779;5
monkeyc3l1s1214;3,76236;13,41015;2
monkeyc3l1s1215;4,62343;13,35586;2
monkeyc3l1s1216;6,42447;13,39894;2
monkeyc3l1s1217;5,19313;13,74236;2
monkeyc3l1s1218;6,60823;13,73204;2
monkeyc3l1s1219;7,13160;13,86629;2
monkeyc3l1s1220;6,91998;13,73061;2
monkeyc3l1s1221;8,28631;14,07195;5
monkeyc3l1s1222;2,46138;13,40176;2
monkeyc3l1s1223;6,36947;13,56186;2
monkeyc3l1s1224;6,76004;13,65608;2
monkeyc3l1s1225;8,49622;13,93980;5
monkeyc3l1s1226;3,01282;14,09263;2
monkeyc3l1s1227;2,43170;13,35138;2
monkeyc3l1s1228;2,03771;13,79520;2
monkeyc3l1s1229;4,93030;13,21368;2
monkeyc3l1s1230;3,95127;14,12686;2
monkeyc3l1s1231;-4,85888;12,96076;3
monkeyc3l1s1232;6,08890;13,89697;2
monkeyc3l1s1233;7,58177;14,17054;5
monkeyc3l1s1234;6,32214;13,59443;2
monkeyc3l1s1235;3,02652;13,85348;2
monkeyc3l1s1236;2,63528;13,24538;2
monkeyc3l1s1237;6,51056;13,27339;2
monkeyc3l1s1238;2,37454;13,65217;2
monkeyc3l1s1239;5,26147;13,69293;2
monkeyc3l1s1240;3,24168;14,01154;2
monkeyc3l1s1241;2,08011;13,62167;2
monkeyc3l1s1242;3,03459;13,66415;2
monkeyc3l1s1243;7,92251;13,46858;5
monkeyc3l1s1244;7,83760;13,75375;5
monkeyc3l1s1245;6,21051;14,09751;2
monkeyc3l1s1246;3,81476;14,06862;2
monkeyc3l1s1247;6,15233;14,15449;2
monkeyc3l1s1248;2,78407;13,89151;2
monkeyc3l1s1249;1,71487;14,10579;2
monkeyc3l1s1250;3,96383;14,14628;2
monkeyc3l1s1251;7,87844;13,47545;5
monkeyc3l1s1252;2,09005;13,73504;2
monkeyc3l1s1253;4,72044;13,63048;2
monkeyc3l1s1254;5,63859;13,84271;2
monkeyc3l1s1255;7,23463;13,77329;5
monkeyc3l1s1256;5,09679;13,49464;2
monkeyc3l1s1257;7,47366;13,46948;5
monkeyc3l1s1258;8,06839;13,86090;5
monkeyc3l1s1259;5,20438;13,79332;2
monkeyc3l1s1260;3,98970;14,11890;2
monkeyc3l1s1261;2,84498;13,65255;2
monkeyc3l1s1262;8,06020;14,01207;5
monkeyc3l1s1263;7,88797;13,89679;5
monkeyc3l1s1264;2,80282;13,41967;2
monkeyc3l1s1265;5,43632;14,11708;2
monkeyc3l1s1266;2,32600;13,33616;2
monkeyc3l1s1267;3,75518;13,79237;2
monkeyc3l1s1268;4,48815;13,60914;2
monkeyc3l1s1269;2,49185;13,37188;2
monkeyc3l1s1270;6,76838;13,24783;2
monkeyc3l1s1271;4,85961;13,48840;2
monkeyc3l1s1272;2,44299;13,52291;2
monkeyc3l1s1273;1,76739;13,60515;2
monkeyc3l1s1274;5,32498;14,16842;2
monkeyc3l1s1275;1,79894;13,61025;2
monkeyc3l1s1276;6,49721;13,62199;2
monkeyc3l1s1277;7,37679;13,46486;5
monkeyc3l1s1278;5,77411;14,08996;2
monkeyc3l1s1279;8,49145;13,52505;5
monkeyc3l1s1280;8,13505;13,23594;5
monkeyc3l1s1281;2,38957;13,50993;2
monkeyc3l1s1282;7,91242;13,31917;5
monkeyc3l1s1283;7,54173;13,82865;5
monkeyc3l1s1284;6,10809;13,32305;2
monkeyc3l1s1285;4,73021;13,23418;2
monkeyc3l1s1286;7,31526;13,80175;5
monkeyc3l1s1287;2,42669;13,57855;2
monkeyc3l1s1288;3,86205;13,79999;2
monkeyc3l1s1289;5,75719;13,46183;2
monkeyc3l1s1290;5,59958;13,51165;2
monkeyc3l1s1291;5,72672;13,51108;2
monkeyc3l1s1292;6,99236;14,10215;2
monkeyc3l1s1293;4,57200;13,65757;2
monkeyc3l1s1294;4,76655;14,16055;2
monkeyc3l1s1295;8,39414;13,27444;5
monkeyc3l1s1296;2,33998;13,39155;2
monkeyc3l1s1297;4,53003;14,13059;2
monkeyc3l1s1298;3,57490;13,32697;2
monkeyc3l1s1299;4,32239;13,35252;2
monkeyc3l1s1300;5,73439;13,89470;2
monkeyc3l1s1301;3,18505;13,72689;2
monkeyc3l1s1302;8,31549;14,06543;5
monkeyc3l1s1303;7,39707;14,09458;5
monkeyc3l1s1304;3,11161;13,66383;2
monkeyc3l1s1305;4,38822;13,97092;2
monkeyc3l1s1306;7,49542;13,32407;5
monkeyc3l1s1307;7,75145;14,03186;5
monkeyc3l1s1308;1,66173;13,55628;2
monkeyc3l1s1309;4,98548;13,47917;2
monkeyc3l1s1310;7,30148;13,78124;5
monkeyc3l1s1311;2,10322;13,83064;2
monkeyc3l1s1312;5,37289;13,31426;2
monkeyc3l1s1313;5,77014;13,89353;2
monkeyc3l1s1314;8,18345;13,55509;5
monkeyc3l1s1315;3,07189;14,01349;2
monkeyc3l1s1316;2,69475;13,35087;2
monkeyc3l1s1317;5,86931;13,73576;2
monkeyc3l1s1318;3,25710;13,32916;2
monkeyc3l1s1319;4,64896;13,82931;2
monkeyc3l1s1320;3,05796;13,48453;2
monkeyc3l1s1321;6,87121;13,29607;2
monkeyc3l1s1322;1,76698;13,24729;2
monkeyc3l1s1323;1,86287;14,10142;2
monkeyc3l1s1324;3,05663;13,28278;2
monkeyc3l1s1325;6,47040;14,10231;2
monkeyc3l1s1326;2,40656;13,33828;2
monkeyc3l1s1327;3,36894;13,63160;2
monkeyc3l1s1328;1,93029;14,07670;2
monkeyc3l1s1329;3,50337;13,87060;2
monkeyc3l1s1330;6,14415;13,37794;2
monkeyc3l1s1331;6,05195;13,62976;2
monkeyc3l1s1332;6,20271;13,55140;2
monkeyc3l1s1333;4,87139;13,72507;2
monkeyc3l1s1334;3,53762;14,18586;2
monkeyc3l1s1335;8,35779;13,59997;5
monkeyc3l1s1336;6,81438;13,68377;2
monkeyc3l1s1337;3,15602;14,06740;2
monkeyc3l1s1338;7,17115;14,12571;2
monkeyc3l1s1339;7,74932;13,57992;5
monkeyc3l1s1340;5,64845;13,70781;2
monkeyc3l1s1341;5,96531;13,72356;2
monkeyc3l1s1342;7,89899;13,84915;5
monkeyc3l1s1343;2,72825;14,12453;2
monkeyc3l1s1344;4,22438;13,90614;2
monkeyc3l1s1345;7,60766;13,30629;5
monkeyc3l1s1346;4,02009;13,85241;2
monkeyc3l1s1347;5,94373;13,98140;2
monkeyc3l1s1348;6,02144;13,70643;2
monkeyc3l1s1349;6,46995;13,54884;2
monkeyc3l1s1350;1,90162;13,51925;2
monkeyc3l1s1351;6,99588;13,52114;2
monkeyc3l1s1352;3,93077;13,71713;2
monkeyc3l1s1353;2,75147;13,69138;2
monkeyc3l1s1354;8,22626;13,77015;5
monkeyc3l1s1355;5,53572;14,00853;2
monkeyc3l1s1356;6,73398;14,09250;2
monkeyc3l1s1357;7,84106;13,23180;5
monkeyc3l1s1358;7,81124;13,76253;5
monkeyc3l1s1359;8,09329;13,41379;5
monkeyc3l1s1360;3,09281;13,69868;2
monkeyc3l1s1361;4,98648;13,69582;2
monkeyc3l1s1362;4,51187;13,56593;2
monkeyc3l1s1363;7,56735;13,55181;5
monkeyc3l1s1364;8,47141;13,25488;5
monkeyc3l1s1365;7,54686;14,11684;5
monkeyc3l1s1366;7,02927;14,18854;2
monkeyc3l1s1367;7,20303;13,80539;5
monkeyc3l1s1368;1,52499;13,71494;2
monkeyc3l1s1369;5,48952;13,37615;2
monkeyc3l1s1370;6,01693;13,75770;2
monkeyc3l1s1371;6,55529;13,83547;2
monkeyc3l1s1372;2,71007;13,74022;2
monkeyc3l1s1373;6,42201;13,96722;2
monkeyc3l1s1374;7,65653;13,84001;5
monkeyc3l1s1375;5,57552;13,87348;2
monkeyc3l1s1376;4,95269;13,85899;2
monkeyc3l1s1377;4,44397;13,40119;2
monkeyc3l1s1378;3,23708;13,24982;2
monkeyc3l1s1379;1,92363;13,28360;2
monkeyc3l1s1380;7,68409;14,04555;5
monkeyc3l1s1381;3,60191;13,60112;2
monkeyc3l1s1382;8,28989;13,46185;5
monkeyc3l1s1383;4,00897;14,03048;2
monkeyc3l1s1384;5,93027;13,46798;2
monkeyc3l1s1385;7,14189;14,06620;2
monkeyc3l1s1386;8,45500;13,46068;5
monkeyc3l1s1387;4,08036;13,35467;2
monkeyc3l1s1388;7,39965;13,33492;5
monkeyc3l1s1389;7,68881;13,42800;5
monkeyc3l1s1390;3,60870;13,51484;2
monkeyc3l1s1391;7,93069;13,48972;5
monkeyc3l1s1392;5,16645;13,82802;2
monkeyc3l1s1393;8,15643;14,15551;5
monkeyc3l1s1394;8,17101;14,18173;5
monkeyc3l1s1395;5,05397;13,28659;2
monkeyc3l1s1396;7,11415;13,41210;2
monkeyc3l1s1397;6,15973;13,43730;2
monkeyc3l1s1398;2,55136;13,31654;2
monkeyc3l1s1399;7,66876;13,25921;5
monkeyc3l1s1400;3,06311;13,89817;2
monkeyc3l1s1401;8,30456;13,82216;5
monkeyc3l1s1402;6,32798;13,49569;2
monkeyc3l1s1403;3,81604;13,93102;2
monkeyc3l1s1404;4,69756;14,11146;2
monkeyc3l1s1405;6,29817;13,37340;2
monkeyc3l1s1406;1,74726;13,29003;2
monkeyc3l1s1407;8,43533;13,87456;5
monkeyc3l1s1408;2,16365;13,30834;2
monkeyc3l1s1409;3,76406;13,99789;2
monkeyc3l1s1410;2,28751;14,00412;2
monkeyc3l1s1411;7,50882;13,22971;5
monkeyc3l1s1412;7,42487;13,73193;5
monkeyc3l1s1413;7,90042;13,63716;5
monkeyc3l1s1414;3,24298;13,54793;2
monkeyc3l1s1415;4,12476;13,70107;2
monkeyc3l1s1416;6,64304;13,34035;2
monkeyc3l1s1417;3,34221;13,29010;2
monkeyc3l1s1418;6,82808;13,44519;2
monkeyc3l1s1419;4,53461;13,81797;2
monkeyc3l1s1420;2,60192;13,23647;2
monkeyc3l1s1421;2,19178;13,23287;2
monkeyc3l1s1422;5,11312;13,71918;2
monkeyc3l1s1423;6,31627;13,25435;2
monkeyc3l1s1424;2,29505;13,86860;2
monkeyc3l1s1425;4,29613;14,06505;2
monkeyc3l1s1426;1,70724;13,99296;2
monkeyc3l1s1427;6,59891;13,24264;2
monkeyc3l1s1428;7,62137;13,93533;5
monkeyc3l1s1429;4,08903;14,16234;2
monkeyc3l1s1430;7,21985;13,93157;5
monkeyc3l1s1431;1,88790;13,30757;2
monkeyc3l1s1432;2,54089;13,99551;2
monkeyc3l1s1433;4,57505;13,94493;2
monkeyc3l1s1434;4,89263;13,47097;2
monkeyc3l1s1435;7,44813;13,57774;5
monkeyc3l1s1436;2,92865;13,33146;2
monkeyc3l1s1437;5,02332;13,70322;2
monkeyc3l1s1438;6,33183;13,73039;2
monkeyc3l1s1439;3,09902;13,71994;2
monkeyc3l1s1440;8,33902;13,95600;5
monkeyc3l1s1441;5,79455;13,35540;2
monkeyc3l1s1442;1,64227;14,01649;2
monkeyc3l1s1443;5,81670;13,22586;2
monkeyc3l1s1444;5,61772;14,13679;2
monkeyc3l1s1445;3,62839;13,54488;2
monkeyc3l1s1446;2,39866;14,14675;2
monkeyc3l1s1447;4,04676;13,34336;2
monkeyc3l1s1448;6,12662;14,06248;2
monkeyc3l1s1449;7,18178;13,67126;2
monkeyc3l1s1450;6,50255;13,44969;2
monkeyc3l1s1451;7,42774;14,10588;5
monkeyc3l1s1452;8,49374;13,27878;5
monkeyc3l1s1453;2,75850;14,16440;2
monkeyc3l1s1454;5,29212;13,99979;2
monkeyc3l1s1455;7,81954;13,34413;5
monkeyc3l1s1456;4,99468;13,63478;2
monkeyc3l1s1457;5,68088;14,06695;2
monkeyc3l1s1458;6,62164;13,75473;2
monkeyc3l1s1459;3,74770;13,29604;2
monkeyc3l1s1460;8,49696;13,97743;5
monkeyc3l1s1461;6,10147;13,22498;2
monkeyc3l1s1462;3,51832;13,80027;2
monkeyc3l1s1463;2,97978;14,04067;2
monkeyc3l1s1464;1,76027;13,84826;2
monkeyc3l1s1465;7,76313;13,69709;5
monkeyc3l1s1466;8,26815;13,91139;5
monkeyc3l1s1467;4,37642;13,25244;2
monkeyc3l1s1468;5,04449;13,94847;2
monkeyc3l1s1469;6,01346;13,26442;2
monkeyc3l1s1470;5,26406;13,98423;2
monkeyc3l1s1471;3,97858;13,42154;2
monkeyc3l1s1472;3,82111;13,54786;2
monkeyc3l1s1473;5,75491;13,63842;2
monkeyc3l1s1474;1,85218;13,89505;2
monkeyc3l1s1475;7,56530;13,57990;5
monkeyc3l1s1476;8,32831;13,66210;5
monkeyc3l1s1477;1,69724;13,37928;2
monkeyc3l1s1478;3,43872;13,24604;2
monkeyc3l1s1479;5,86888;13,58593;2
monkeyc3l1s1480;8,43126;13,57412;5
monkeyc3l1s1481;2,28963;13,98476;2
monkeyc3l1s1482;5,17876;13,85028;2
monkeyc3l1s1483;8,18133;13,35834;5
monkeyc3l1s1484;3,47529;13,85472;2
monkeyc3l1s1485;7,85901;13,94276;5
monkeyc3l1s1486;8,01142;13,45037;5
monkeyc3l1s1487;5,85848;14,07967;2
monkeyc3l1s1488;6,40034;13,48903;2
monkeyc3l1s1489;6,23844;13,23911;2
monkeyc3l1s1490;2,45567;13,96094;2
monkeyc3l1s1491;6,19228;13,64892;2
monkeyc3l1s1492;4,11467;14,00354;2
monkeyc3l1s1493;4,66648;13,22424;2
monkeyc3l1s1494;8,30762;14,05505;5
monkeyc3l1s1495;4,22371;13,52558;2
monkeyc3l1s1496;4,43924;14,17548;2
monkeyc3l1s1497;6,98558;13,59073;2
monkeyc3l1s1498;6,13829;13,31428;2
monkeyc3l1s1499;6,89963;14,02670;2
monkeyc3l1s1500;4,97577;13,46866;2
monkeyc4l2s1501;10,59524;13,89348;5
monkeyc4l2s1502;14,77726;13,36782;4
monkeyc4l2s1503;15,19532;13,32096;4
monkeyc4l2s1504;10,75245;13,70048;5
monkeyc4l2s1505;14,50255;13,98897;4
monkeyc4l2s1506;14,94220;13,41678;4
monkeyc4l2s1507;11,30747;14,06865;5
monkeyc4l2s1508;16,25186;13,22080;4
monkeyc4l2s1509;12,09912;13,26040;5
monkeyc4l2s1510;10,61379;14,05983;5
monkeyc4l2s1511;9,73885;14,01070;5
monkeyc4l2s1512;15,66225;14,16622;4
monkeyc4l2s1513;9,56683;13,94170;5
monkeyc4l2s1514;11,10625;13,62992;5
monkeyc4l2s1515;16,45129;13,35323;4
monkeyc4l2s1516;16,10783;13,95871;4
monkeyc4l2s1517;15,51969;13,70119;4
monkeyc4l2s1518;13,45622;13,34401;4
monkeyc4l2s1519;14,45333;13,30893;4
monkeyc4l2s1520;9,65634;13,65065;5
monkeyc4l2s1521;11,28556;13,29809;5
monkeyc4l2s1522;16,10764;14,13582;4
monkeyc4l2s1523;12,60908;14,01502;5
monkeyc4l2s1524;9,62315;13,20706;5
monkeyc4l2s1525;11,63006;13,26812;5
monkeyc4l2s1526;16,37140;13,96132;4
monkeyc4l2s1527;15,63636;14,01210;4
monkeyc4l2s1528;9,92162;13,89516;5
monkeyc4l2s1529;14,96727;13,46335;4
monkeyc4l2s1530;12,19547;14,05531;5
monkeyc4l2s1531;11,93520;13,26950;5
monkeyc4l2s1532;16,25309;13,94074;4
monkeyc4l2s1533;11,22603;13,50800;5
monkeyc4l2s1534;10,39122;13,92056;5
monkeyc4l2s1535;9,52308;13,99022;5
monkeyc4l2s1536;15,65198;13,38113;4
monkeyc4l2s1537;15,63928;13,86127;4
monkeyc4l2s1538;12,21112;13,96043;5
monkeyc4l2s1539;16,26888;14,01327;4
monkeyc4l2s1540;11,28370;13,60221;5
monkeyc4l2s1541;14,40975;14,09529;4
monkeyc4l2s1542;15,89829;13,78185;4
monkeyc4l2s1543;11,46632;14,14586;5
monkeyc4l2s1544;13,84075;13,99553;4
monkeyc4l2s1545;11,39795;13,42801;5
monkeyc4l2s1546;9,68420;13,64036;5
monkeyc4l2s1547;14,24348;13,36838;4
monkeyc4l2s1548;9,89426;13,59261;5
monkeyc4l2s1549;14,26264;13,94411;4
monkeyc4l2s1550;12,04263;13,70481;5
monkeyc4l2s1551;9,85986;13,20157;5
monkeyc4l2s1552;15,24429;13,37307;4
monkeyc4l2s1553;12,29027;13,77724;5
monkeyc4l2s1554;13,74455;13,97933;4
monkeyc4l2s1555;16,32572;14,16532;4
monkeyc4l2s1556;14,45215;13,33101;4
monkeyc4l2s1557;14,13440;13,27779;4
monkeyc4l2s1558;14,94704;13,23521;4
monkeyc4l2s1559;15,32231;13,63407;4
monkeyc4l2s1560;12,21295;13,27332;5
monkeyc4l2s1561;10,75151;13,65913;5
monkeyc4l2s1562;9,63093;13,49935;5
monkeyc4l2s1563;10,89534;13,47415;5
monkeyc4l2s1564;11,83018;13,62304;5
monkeyc4l2s1565;11,26608;13,89418;5
monkeyc4l2s1566;11,99232;13,40446;5
monkeyc4l2s1567;10,73187;13,80427;5
monkeyc4l2s1568;10,19130;13,80873;5
monkeyc4l2s1569;14,76215;13,23997;4
monkeyc4l2s1570;10,66043;13,60595;5
monkeyc4l2s1571;12,21775;13,30204;5
monkeyc4l2s1572;11,61533;13,59187;5
monkeyc4l2s1573;9,88628;13,62559;5
monkeyc4l2s1574;12,57741;13,75461;5
monkeyc4l2s1575;10,12201;13,54148;5
monkeyc4l2s1576;11,78549;13,33768;5
monkeyc4l2s1577;13,74118;13,94648;4
monkeyc4l2s1578;14,88725;13,78117;4
monkeyc4l2s1579;12,35638;14,11322;5
monkeyc4l2s1580;10,95101;13,35334;5
monkeyc4l2s1581;10,39308;13,93088;5
monkeyc4l2s1582;12,53751;13,53745;5
monkeyc4l2s1583;9,60877;13,79650;5
monkeyc4l2s1584;12,17613;13,49357;5
monkeyc4l2s1585;10,81977;13,77908;5
monkeyc4l2s1586;16,46036;14,06047;4
monkeyc4l2s1587;9,69621;13,77336;5
monkeyc4l2s1588;14,90998;13,70554;4
monkeyc4l2s1589;14,37969;13,74193;4
monkeyc4l2s1590;15,23401;13,82347;4
monkeyc4l2s1591;10,48924;13,43562;5
monkeyc4l2s1592;14,53911;13,86365;4
monkeyc4l2s1593;15,67457;13,59447;4
monkeyc4l2s1594;12,43990;13,81136;5
monkeyc4l2s1595;11,47890;13,68835;5
monkeyc4l2s1596;10,42358;14,13910;5
monkeyc4l2s1597;15,26244;13,42436;4
monkeyc4l2s1598;12,35912;13,83985;5
monkeyc4l2s1599;9,68264;13,62007;5
monkeyc4l2s1600;12,71342;13,78541;5
monkeyc4l2s1601;14,26708;14,11013;4
monkeyc4l2s1602;12,50084;14,09791;5
monkeyc4l2s1603;16,12770;13,91560;4
monkeyc4l2s1604;15,19249;13,95491;4
monkeyc4l2s1605;16,39911;14,06080;4
monkeyc4l2s1606;16,10471;13,99473;4
monkeyc4l2s1607;10,03082;13,74866;5
monkeyc4l2s1608;13,21560;13,53336;4
monkeyc4l2s1609;14,33979;13,23817;4
monkeyc4l2s1610;12,32606;14,11924;5
monkeyc4l2s1611;15,44634;13,76372;4
monkeyc4l2s1612;14,91355;13,59345;4
monkeyc4l2s1613;15,99171;13,43846;4
monkeyc4l2s1614;14,79954;14,04130;4
monkeyc4l2s1615;9,77662;13,66034;5
monkeyc4l2s1616;10,92791;13,88585;5
monkeyc4l2s1617;14,32688;13,24289;4
monkeyc4l2s1618;10,48220;14,13485;5
monkeyc4l2s1619;16,06648;13,33189;4
monkeyc4l2s1620;12,03157;13,84397;5
monkeyc4l2s1621;15,67932;14,12544;4
monkeyc4l2s1622;9,56660;13,46352;5
monkeyc4l2s1623;9,70116;14,05037;5
monkeyc4l2s1624;15,64729;14,13205;4
monkeyc4l2s1625;13,03748;13,27157;4
monkeyc4l2s1626;10,94078;13,75503;5
monkeyc4l2s1627;10,08541;14,06495;5
monkeyc4l2s1628;10,94721;13,42501;5
monkeyc4l2s1629;14,31466;13,65324;4
monkeyc4l2s1630;10,77293;14,07174;5
monkeyc4l2s1631;14,60528;13,50783;4
monkeyc4l2s1632;12,43981;14,14451;5
monkeyc4l2s1633;13,89859;13,54416;4
monkeyc4l2s1634;13,62456;13,84461;4
monkeyc4l2s1635;9,69798;14,03492;5
monkeyc4l2s1636;12,69896;13,54541;5
monkeyc4l2s1637;13,86385;13,37392;4
monkeyc4l2s1638;10,01870;13,88345;5
monkeyc4l2s1639;9,90998;13,63893;5
monkeyc4l2s1640;10,53088;13,92219;5
monkeyc4l2s1641;12,95839;14,12909;4
monkeyc4l2s1642;16,40349;13,87821;4
monkeyc4l2s1643;15,67060;13,71485;4
monkeyc4l2s1644;13,15239;14,16667;4
monkeyc4l2s1645;13,64202;13,69441;4
monkeyc4l2s1646;9,60157;13,44862;5
monkeyc4l2s1647;14,04909;13,97093;4
monkeyc4l2s1648;12,38379;13,29765;5
monkeyc4l2s1649;11,16789;14,09892;5
monkeyc4l2s1650;13,26919;13,21267;4
monkeyc4l2s1651;13,99143;13,50059;4
monkeyc4l2s1652;11,33508;13,69998;5
monkeyc4l2s1653;14,36395;14,19132;4
monkeyc4l2s1654;15,22687;14,01732;4
monkeyc4l2s1655;9,93733;13,20369;5
monkeyc4l2s1656;10,06997;13,65890;5
monkeyc4l2s1657;10,22549;13,86924;5
monkeyc4l2s1658;10,45860;13,37876;5
monkeyc4l2s1659;12,40900;13,53359;5
monkeyc4l2s1660;14,90093;13,26755;4
monkeyc4l2s1661;11,47798;14,07262;5
monkeyc4l2s1662;10,33791;13,48154;5
monkeyc4l2s1663;9,88600;13,92323;5
monkeyc4l2s1664;16,28773;13,38644;4
monkeyc4l2s1665;15,27017;13,21225;4
monkeyc4l2s1666;9,77635;13,23927;5
monkeyc4l2s1667;12,83500;13,33547;4
monkeyc4l2s1668;12,42276;13,29134;5
monkeyc4l2s1669;10,07425;13,92611;5
monkeyc4l2s1670;13,01856;14,06820;4
monkeyc4l2s1671;13,78186;13,26475;4
monkeyc4l2s1672;13,40840;14,17455;4
monkeyc4l2s1673;12,18239;14,02810;5
monkeyc4l2s1674;14,16949;14,08831;4
monkeyc4l2s1675;16,30600;13,79766;4
monkeyc4l2s1676;9,95240;13,47759;5
monkeyc4l2s1677;14,08544;13,88945;4
monkeyc4l2s1678;13,97261;14,16470;4
monkeyc4l2s1679;11,65430;13,85220;5
monkeyc4l2s1680;16,11717;13,92101;4
monkeyc4l2s1681;11,05278;14,16732;5
monkeyc4l2s1682;9,62259;13,36639;5
monkeyc4l2s1683;9,66549;13,87811;5
monkeyc4l2s1684;15,39412;13,77915;4
monkeyc4l2s1685;15,39417;13,99047;4
monkeyc4l2s1686;10,70054;14,07376;5
monkeyc4l2s1687;16,03073;14,14018;4
monkeyc4l2s1688;14,67328;13,83225;4
monkeyc4l2s1689;11,06843;13,72037;5
monkeyc4l2s1690;11,01767;13,96130;5
monkeyc4l2s1691;13,27809;13,67913;4
monkeyc4l2s1692;12,73986;13,37168;5
monkeyc4l2s1693;11,59794;13,95656;5
monkeyc4l2s1694;13,72638;13,38478;4
monkeyc4l2s1695;12,48033;13,57768;5
monkeyc4l2s1696;9,95274;13,57504;5
monkeyc4l2s1697;14,01681;13,20196;4
monkeyc4l2s1698;15,34274;13,20330;4
monkeyc4l2s1699;11,87248;13,49518;5
monkeyc4l2s1700;15,15500;13,68552;4
monkeyc4l2s1701;11,92207;14,02082;5
monkeyc4l2s1702;16,43821;13,65152;4
monkeyc4l2s1703;11,20718;13,93424;5
monkeyc4l2s1704;14,59210;14,18352;4
monkeyc4l2s1705;13,42313;13,80033;4
monkeyc4l2s1706;10,86388;13,43747;5
monkeyc4l2s1707;14,99655;13,54416;4
monkeyc4l2s1708;11,19168;13,67842;5
monkeyc4l2s1709;16,29208;13,36563;4
monkeyc4l2s1710;11,23308;13,81194;5
monkeyc4l2s1711;10,27465;13,98575;5
monkeyc4l2s1712;10,44532;13,37198;5
monkeyc4l2s1713;11,37042;13,92779;5
monkeyc4l2s1714;10,82709;13,41015;5
monkeyc4l2s1715;14,90282;13,35586;4
monkeyc4l2s1716;9,55282;13,39894;5
monkeyc4l2s1717;11,83147;13,74236;5
monkeyc4l2s1718;14,92023;13,73204;4
monkeyc4l2s1719;15,45788;13,86629;4
monkeyc4l2s1720;12,62983;13,73061;5
monkeyc4l2s1721;10,45544;14,07195;5
monkeyc4l2s1722;11,87012;13,40176;5
monkeyc4l2s1723;10,17598;13,56186;5
monkeyc4l2s1724;12,24228;13,65608;5
monkeyc4l2s1725;15,81060;13,93980;4
monkeyc4l2s1726;12,72960;14,09263;5
monkeyc4l2s1727;12,81368;13,35138;4
monkeyc4l2s1728;13,71774;13,79520;4
monkeyc4l2s1729;10,72776;13,21368;5
monkeyc4l2s1730;16,27501;14,12686;4
monkeyc4l2s1731;11,70137;13,76968;5
monkeyc4l2s1732;14,13337;13,89697;4
monkeyc4l2s1733;16,20796;14,17054;4
monkeyc4l2s1734;13,83917;13,59443;4
monkeyc4l2s1735;12,34524;13,85348;5
monkeyc4l2s1736;13,06074;13,24538;4
monkeyc4l2s1737;15,53258;13,27339;4
monkeyc4l2s1738;10,70516;13,65217;5
monkeyc4l2s1739;14,34157;13,69293;4
monkeyc4l2s1740;15,43377;14,01154;4
monkeyc4l2s1741;13,27536;13,62167;4
monkeyc4l2s1742;14,95488;13,66415;4
monkeyc4l2s1743;15,47348;13,46858;4
monkeyc4l2s1744;14,06471;13,75375;4
monkeyc4l2s1745;16,34534;14,09751;4
monkeyc4l2s1746;12,83052;14,06862;4
monkeyc4l2s1747;13,74776;14,15449;4
monkeyc4l2s1748;11,20935;13,89151;5
monkeyc4l2s1749;12,18689;14,10579;5
monkeyc4l2s1750;12,81091;14,14628;4
monkeyc4l2s1751;15,46054;13,47545;4
monkeyc4l2s1752;12,01999;13,73504;5
monkeyc4l2s1753;16,14688;13,63048;4
monkeyc4l2s1754;15,52708;13,84271;4
monkeyc4l2s1755;15,26358;13,77329;4
monkeyc4l2s1756;15,85849;13,49464;4
monkeyc4l2s1757;11,91120;13,46948;5
monkeyc4l2s1758;10,83756;13,86090;5
monkeyc4l2s1759;12,81509;13,79332;4
monkeyc4l2s1760;13,68373;14,11890;4
monkeyc4l2s1761;9,62780;13,65255;5
monkeyc4l2s1762;15,11369;14,01207;4
monkeyc4l2s1763;11,46586;13,89679;5
monkeyc4l2s1764;16,07851;13,41967;4
monkeyc4l2s1765;12,23049;14,11708;5
monkeyc4l2s1766;12,95682;13,33616;4
monkeyc4l2s1767;12,63211;13,79237;5
monkeyc4l2s1768;10,58451;13,60914;5
monkeyc4l2s1769;15,08819;13,37188;4
monkeyc4l2s1770;10,38139;13,24783;5
monkeyc4l2s1771;16,35652;13,48840;4
monkeyc4l2s1772;10,82206;13,52291;5
monkeyc4l2s1773;15,76371;13,60515;4
monkeyc4l2s1774;13,87770;14,16842;4
monkeyc4l2s1775;15,85372;13,61025;4
monkeyc4l2s1776;14,73070;13,62199;4
monkeyc4l2s1777;10,99404;13,46486;5
monkeyc4l2s1778;12,78970;14,08996;4
monkeyc4l2s1779;9,66640;13,52505;5
monkeyc4l2s1780;13,26040;13,23594;4
monkeyc4l2s1781;9,50147;13,50993;5
monkeyc4l2s1782;15,90372;13,31917;4
monkeyc4l2s1783;15,86961;13,82865;4
monkeyc4l2s1784;15,62527;13,32305;4
monkeyc4l2s1785;14,75228;13,23418;4
monkeyc4l2s1786;13,71211;13,80175;4
monkeyc4l2s1787;15,34052;13,57855;4
monkeyc4l2s1788;10,40491;13,79999;5
